kind,pattern,support,negative_support,positive_support,positive_rate,fpr,fnr,false_positives,false_negatives
char,ных,503,290,213,0.4234592445328032,0.21724137931034482,0.4835680751173709,63,103
char,ляст,397,229,168,0.42317380352644834,0.27510917030567683,0.5178571428571429,63,87
char,дляст,394,226,168,0.4263959390862944,0.27876106194690264,0.5178571428571429,63,87
char,оза,362,211,151,0.4171270718232044,0.2985781990521327,0.3973509933774834,63,60
char,тар,1745,1344,401,0.2297994269340974,0.046130952380952384,0.5910224438902744,62,237
char,стру,1061,636,425,0.4005655042412818,0.09748427672955975,0.41411764705882353,62,176
char,лов,1051,808,243,0.23120837297811608,0.07673267326732673,0.5267489711934157,62,128
char,ако,947,676,271,0.28616684266103487,0.09171597633136094,0.5387453874538746,62,146
char,дляк,877,587,290,0.330672748004561,0.10562180579216354,0.5620689655172414,62,163
char,500,779,494,285,0.36585365853658536,0.12550607287449392,0.5543859649122806,62,158
char,рев,598,372,226,0.3779264214046823,0.16666666666666666,0.4557522123893805,62,103
char,она,595,383,212,0.3563025210084034,0.1618798955613577,0.47641509433962265,62,101
char,мик,532,326,206,0.38721804511278196,0.1901840490797546,0.45145631067961167,62,93
char,суд,385,210,175,0.45454545454545453,0.29523809523809524,0.32,62,56
char,осуд,371,198,173,0.46630727762803237,0.31313131313131315,0.31213872832369943,62,54
char,посу,368,198,170,0.46195652173913043,0.31313131313131315,0.3058823529411765,62,52
char,посуд,367,197,170,0.46321525885558584,0.3147208121827411,0.3058823529411765,62,52
char,борд,297,139,158,0.531986531986532,0.4460431654676259,0.25316455696202533,62,40
char,рный,1418,1043,375,0.2644569816643159,0.058485139022051776,0.656,61,246
char,тка,1064,764,300,0.2819548872180451,0.07984293193717278,0.63,61,189
char,рна,792,530,262,0.33080808080808083,0.11509433962264151,0.5763358778625954,61,151
char,дляв,717,477,240,0.33472803347280333,0.1278825995807128,0.5583333333333333,61,134
char,кук,202,98,104,0.5148514851485149,0.6224489795918368,0.23076923076923078,61,24
char,ита,2037,1582,455,0.22336769759450173,0.03792667509481669,0.6615384615384615,60,301
char,ост,1297,976,321,0.24749421742482652,0.06147540983606557,0.6355140186915887,60,204
char,йко,724,498,226,0.31215469613259667,0.12048192771084337,0.5,60,113
char,ват,705,472,233,0.3304964539007092,0.1271186440677966,0.5107296137339056,60,119
char,нер,612,389,223,0.36437908496732024,0.15424164524421594,0.515695067264574,60,115
char,гел,577,341,236,0.4090121317157712,0.17595307917888564,0.5932203389830508,60,140
char,онс,516,212,304,0.5891472868217055,0.2830188679245283,0.25,60,76
char,пла,1142,793,349,0.30560420315236425,0.07440100882723834,0.5300859598853869,59,185
char,етк,1027,729,298,0.2901655306718598,0.08093278463648834,0.6610738255033557,59,197
char,еле,1010,724,286,0.28316831683168314,0.08149171270718232,0.5979020979020979,59,171
char,етал,612,348,264,0.43137254901960786,0.16954022988505746,0.32954545454545453,59,87
char,рук,544,202,342,0.6286764705882353,0.29207920792079206,0.3216374269005848,59,110
char,цио,379,207,172,0.45382585751978893,0.28502415458937197,0.436046511627907,59,75
char,цион,375,204,171,0.456,0.28921568627450983,0.4327485380116959,59,74
char,аборд,243,105,138,0.5679012345679012,0.5619047619047619,0.2028985507246377,59,28
char,ско,1089,734,355,0.32598714416896235,0.07901907356948229,0.571830985915493,58,203
char,ант,998,643,355,0.3557114228456914,0.09020217729393468,0.5830985915492958,58,207
char,нный,894,653,241,0.2695749440715884,0.0888208269525268,0.5311203319502075,58,128
