split,specialist,slice_type,slice_value,n,positive_rate,ap_category_count,bge_macro_ap,specialist_macro_ap,macro_ap_delta,bge_overall_ap,specialist_overall_ap,overall_ap_delta,bge_binary_error_rate_at_0p5,specialist_binary_error_rate_at_0p5,binary_corrected,binary_regressed,binary_net_correction,binary_net_correction_rate,logloss_specialist_better,logloss_bge_better,bge_logloss,specialist_logloss,logloss_gain,absolute_error_specialist_better,absolute_error_bge_better,bge_mae,specialist_mae,mae_gain
hard,rumodernbert,numeric_pack_count_state,one_missing,2207,0.2573629361123697,18,0.3576897686748602,0.3280281537658404,-0.029661614909019807,0.3936669273090957,0.3597929439428683,-0.03387398336622738,0.29995468962392385,0.32260987766198457,70,120,-50,-0.022655188038060717,699,1192,0.71911094893762,0.7045574587691654,0.014553490168454551,622,1035,0.3160241004509478,0.3387722708052499,-0.02274817035430207
hard,rumodernbert,numeric_power_state,both_missing,5361,0.2650624883417273,18,0.38287525868289574,0.3631477282859699,-0.01972753039692582,0.4346163339394017,0.40132992753086577,-0.03328640640853592,0.29043088975937326,0.3088975937325126,183,282,-99,-0.01846670397313934,1743,3101,0.7102280562305332,0.6837907547221354,0.02643730150839784,1535,2681,0.31270755109661497,0.33396977300403374,-0.021262221907418763
hard,rumodernbert,numeric_power_state,conflict,194,0.05154639175257732,4,0.1465210606387077,0.17167133520074698,0.025150274562039276,0.18329658155159725,0.18717563157292597,0.0038790500213287116,0.09278350515463918,0.10824742268041238,0,3,-3,-0.015463917525773196,22,28,0.23409890919964743,0.22649770266131375,0.0076012065383337536,19,22,0.0937800376090796,0.10146482886846139,-0.00768479125938179
hard,rumodernbert,numeric_power_state,match,151,0.17880794701986755,4,0.42400860351808495,0.40809569385148503,-0.015912909666599917,0.3674011055678189,0.32959596235569233,-0.03780514321212658,0.23841059602649006,0.2781456953642384,7,13,-6,-0.039735099337748346,40,70,0.5590210999904257,0.5464290071711014,0.012592092819324226,39,58,0.2596052172622684,0.2820907703863722,-0.022485553124103854
hard,rumodernbert,numeric_power_state,one_missing,108,0.21296296296296297,4,0.4868557990867723,0.5054857560895805,0.018629957002808173,0.26565657091440753,0.2460362235797984,-0.01962034733460913,0.37962962962962965,0.39814814814814814,6,8,-2,-0.018518518518518517,43,56,0.9198927249722757,0.8883921788488225,0.03150054612345319,38,47,0.40370852553449504,0.40875475654482013,-0.005046231010325115
hard,rumodernbert,numeric_optical_state,both_missing,5516,0.26649746192893403,18,0.3777454201237397,0.3525473347866146,-0.025198085337125087,0.42778501206391256,0.3951345361602902,-0.032650475903622356,0.2965917331399565,0.31707759245830314,192,305,-113,-0.02048585931834663,1827,3191,0.7241996757849798,0.6973922491938777,0.02680742659110204,1616,2767,0.3194134256895805,0.3409890224670249,-0.021575596777444413
hard,rumodernbert,numeric_optical_state,conflict,87,0.0,0,,,,,,,0.0,0.0,0,0,0,0.0,1,16,0.0016745366070455901,0.005019279495902906,-0.0033447428888573163,0,8,0.001655454459518526,0.004972944936672247,-0.003317490477153721
hard,rumodernbert,numeric_optical_state,match,167,0.011976047904191617,1,0.13765822784810128,0.09210526315789473,-0.045552964690206546,0.1125,0.08004926108374384,-0.03245073891625616,0.023952095808383235,0.023952095808383235,0,0,0,0.0,8,28,0.08969420444997495,0.08602366001324409,0.003670544436730849,7,17,0.02720317962344333,0.033017569961176885,-0.005814390337733555
hard,rumodernbert,numeric_optical_state,one_missing,44,0.20454545454545456,4,0.64375,0.6083333333333334,-0.03541666666666665,0.4550396708442685,0.4005480358421535,-0.05449163500211501,0.2727272727272727,0.20454545454545456,4,1,3,0.06818181818181818,12,20,0.611326585778935,0.6041284247360679,0.00719816104286709,8,16,0.2465455829687099,0.2271663997539277,0.019379183214782228
hard,rumodernbert,numeric_conflict_count,multiple,1554,0.1866151866151866,18,0.3830263313056196,0.3776369639032813,-0.005389367402338308,0.3327275455863674,0.32454444182931963,-0.008183103757047783,0.2425997425997426,0.25997425997426,38,65,-27,-0.017374517374517374,444,755,0.6220638231591828,0.5840732566509946,0.03799056650818821,385,618,0.26067185473819726,0.27502194333120644,-0.014350088593009189
hard,rumodernbert,numeric_conflict_count,none,2141,0.29939280709948624,18,0.4166742449279903,0.38207606252645937,-0.03459818240153095,0.4361074728853723,0.396059518879331,-0.04004795400604133,0.3344231667445119,0.35544138253152735,87,132,-45,-0.021018215787015414,730,1256,0.7779573989853279,0.7621403245885433,0.015817074396784606,656,1124,0.35111070461509636,0.3758549689014461,-0.02474426428634972
hard,rumodernbert,numeric_conflict_count,one,2119,0.25955639452571966,18,0.4117439051872506,0.3919630568916315,-0.019780848295619102,0.47081707655314736,0.44093714416759144,-0.02987993238555592,0.26380368098159507,0.2817366682397357,71,109,-38,-0.01793298725814063,674,1244,0.6627722632445602,0.6365302737142308,0.026241989530329468,590,1066,0.29287745938903365,0.31370824046984336,-0.020830781080809727
hard,rumodernbert,numeric_match_count,multiple,1035,0.28695652173913044,18,0.46131777835595084,0.4351022407477038,-0.02621553760824702,0.49909944159531616,0.4870088786780912,-0.01209056291722499,0.30628019323671496,0.3217391304347826,37,53,-16,-0.015458937198067632,330,572,0.7591905848292867,0.7026264009996159,0.056564183829670725,301,499,0.323195811356505,0.34078332761320584,-0.017587516256700863
hard,rumodernbert,numeric_match_count,none,2694,0.25278396436525613,18,0.39875171511359286,0.3576394189358233,-0.04111229617776957,0.42739612527556575,0.3743662918832656,-0.05302983339230016,0.2728285077951002,0.29398663697104677,88,145,-57,-0.021158129175946547,847,1554,0.6677511320546423,0.6652175762522119,0.002533555802430275,743,1349,0.29901476498886304,0.3239198050325546,-0.024905040043691568
hard,rumodernbert,numeric_match_count,one,2085,0.24124700239808153,18,0.3667406005338411,0.3613717770346395,-0.0053688234992015915,0.39237941207739174,0.3755764452738072,-0.016802966803584563,0.28776978417266186,0.30551558752997604,71,108,-37,-0.017745803357314148,671,1129,0.6964146729873681,0.6565397843271513,0.03987488866021684,587,960,0.30569111542228417,0.32205594775679564,-0.01636483233451145
hard,rumodernbert,numeric_primary_conflict,dimensions,962,0.26195426195426197,14,0.45241658012594727,0.4355272426937444,-0.01688933743220289,0.4839960000008742,0.4603102369865055,-0.0236857630143687,0.2661122661122661,0.2920997920997921,29,54,-25,-0.02598752598752599,286,526,0.6595591536642277,0.6193607031306879,0.040198450533539695,247,439,0.28677466575719257,0.3043325578482515,-0.017557892091058885
hard,rumodernbert,numeric_primary_conflict,model_number,521,0.22456813819577734,15,0.45951934354228,0.46267156452553176,0.003152220983251741,0.28807735875837576,0.27609283393437123,-0.011984524824004528,0.29942418426103645,0.31094049904030713,13,19,-6,-0.011516314779270634,167,290,0.8063602476990632,0.7630675694817499,0.043292678217313314,139,238,0.3149698083811831,0.3257298664669837,-0.01076005808580059
hard,rumodernbert,numeric_primary_conflict,none,1618,0.3238566131025958,18,0.429554444655833,0.39666068805062576,-0.032893756605207214,0.47014615104159485,0.42262111215205617,-0.047525038889538684,0.34610630407911,0.37021013597033375,74,113,-39,-0.024103831891223733,562,965,0.769454779889675,0.7622414483595162,0.007213331530158801,516,885,0.3629058557368175,0.3920318272490888,-0.02912597151227131
hard,rumodernbert,numeric_primary_conflict,pack_count,609,0.2742200328407225,17,0.5244669179900235,0.4755681360790578,-0.04889878191096575,0.4857428000177416,0.4503791131624467,-0.035363686855294896,0.2889983579638752,0.30377668308702793,12,21,-9,-0.014778325123152709,186,354,0.7144767202392311,0.6845751619720256,0.029901558267205454,159,307,0.30443572783531575,0.3304844159649743,-0.026048688129658583
hard,rumodernbert,numeric_primary_conflict,power,186,0.053763440860215055,3,0.33928571428571425,0.31056173764507095,-0.0287239766406433,0.21788986121938067,0.1899768839947218,-0.02791297722465888,0.08602150537634409,0.0913978494623656,1,2,-1,-0.005376344086021506,19,23,0.25914935576773207,0.23372530516525866,0.025424050602473432,17,18,0.08900926998678423,0.08976249452974518,-0.0007532245429609501
hard,rumodernbert,numeric_primary_conflict,ram_storage,45,0.13333333333333333,3,0.21613756613756616,0.22785254198297678,0.011714975845410619,0.11840012697446883,0.13313505813505813,0.014734931160589299,0.4,0.26666666666666666,6,0,6,0.13333333333333333,21,22,0.9388371640323877,0.7072264754500558,0.23161068858233197,21,19,0.400758439488709,0.3569738390752011,0.04378460041350789
hard,rumodernbert,numeric_primary_conflict,size,636,0.12264150943396226,9,0.4494871215171828,0.41256480826644654,-0.03692231325073625,0.15338983255642472,0.14788087093747376,-0.005508961618950953,0.1949685534591195,0.19811320754716982,21,23,-2,-0.0031446540880503146,228,351,0.5002427477720417,0.49196711877410965,0.008275628997932142,205,284,0.2452078330129295,0.2559628514335022,-0.010755018420572724
hard,rumodernbert,numeric_primary_conflict,volume,174,0.41954022988505746,9,0.5491333615702441,0.5600820377222824,0.010948676152038317,0.5757146327935811,0.5237007987843252,-0.052013834009255966,0.39655172413793105,0.41379310344827586,7,10,-3,-0.017241379310344827,59,108,0.979052104310573,0.9582987150338069,0.020753389276766218,48,100,0.3965760758949508,0.4269033077322803,-0.030327231837329507
hard,rumodernbert,numeric_primary_conflict,weight,1047,0.24259789875835722,16,0.41355768548719124,0.41966470072898604,0.0061070152417948,0.42357406451495394,0.40160192196039746,-0.021972142554556484,0.26456542502387775,0.2941738299904489,33,64,-31,-0.029608404966571154,319,610,0.6900301936243618,0.6576518875631553,0.03237830606120659,278,514,0.29111641999055565,0.31331558887005734,-0.022199168879501636
hard,rumodernbert,attribute_key_overlap,high,495,0.21818181818181817,18,0.49204915560958423,0.5513059687228107,0.05925681311322645,0.4027166485415985,0.41742739561263964,0.014710747071041141,0.2404040404040404,0.24848484848484848,16,20,-4,-0.00808080808080808,151,289,0.6241708619036208,0.5710134200997592,0.05315744180386159,134,261,0.27317035318610394,0.28892823609598733,-0.015757882909883388
hard,rumodernbert,attribute_key_overlap,low,1359,0.2737306843267108,18,0.42986752963905694,0.46491428853562666,0.03504675889656972,0.47353473002329083,0.45142643957220874,-0.02210829045108209,0.2847682119205298,0.3038999264164827,40,66,-26,-0.01913171449595291,440,752,0.7132886067757032,0.6798320573427459,0.033456549432957255,379,633,0.30794454392911164,0.32666783934822985,-0.018723295419118213
hard,rumodernbert,attribute_key_overlap,medium,1889,0.2038115404976178,18,0.4118515009218894,0.3740831298344731,-0.037768371087416264,0.400927016910673,0.37066380874286686,-0.030263208167806144,0.223928004235045,0.2382212811011117,50,77,-27,-0.014293276866066702,553,991,0.5635627637877416,0.5523838844193341,0.011178879368407576,486,843,0.25166134473921115,0.26915475206363104,-0.017493407324419872
hard,rumodernbert,attribute_key_overlap,none,1456,0.33104395604395603,17,0.40060828717214236,0.3526333025733144,-0.047974984598827985,0.447167360008201,0.39249408054751117,-0.05467327946068984,0.37637362637362637,0.4024725274725275,67,105,-38,-0.0260989010989011,512,873,0.8703294268943773,0.853030683638136,0.01729874325624149,466,788,0.38803905390659066,0.41751127754776884,-0.02947222364117816
hard,rumodernbert,attribute_key_overlap,tiny,591,0.2131979695431472,16,0.4323037411970224,0.39537396849757267,-0.03692977269944975,0.3524372703078053,0.3358363985074878,-0.016600871800317496,0.2808798646362098,0.30287648054145516,22,35,-13,-0.021996615905245348,186,334,0.6887408576475025,0.638714287290413,0.05002657035708935,161,271,0.2957672235244866,0.3114265023741332,-0.01565927884964664
hard,rumodernbert,attribute_key_overlap,very_high,24,0.3333333333333333,2,0.8524305555555556,0.8524305555555556,0.0,0.6574675324675325,0.5527032726045884,-0.10476425986294413,0.375,0.4583333333333333,1,3,-2,-0.08333333333333333,6,16,0.8153771566156692,0.7796058361715552,0.035771320444113915,5,12,0.3554952274716925,0.3955612378194928,-0.04006601034780033
hard,rumodernbert,attribute_agreement,mixed,1668,0.17086330935251798,18,0.4097509204444878,0.3902473103393423,-0.019503610105145508,0.37546469041508274,0.34729175256800543,-0.028172937847077306,0.19424460431654678,0.21522781774580335,44,79,-35,-0.020983213429256596,465,860,0.5058299056537718,0.4886640741196148,0.017165831534157048,412,725,0.23037648969742547,0.24843911598899265,-0.018062626291567175
hard,rumodernbert,attribute_agreement,mostly_conflict,1981,0.2912670368500757,18,0.45384344229839013,0.4433044242144162,-0.01053901808397395,0.4650067475970093,0.4467210838935659,-0.018285663703443367,0.30186774356385665,0.314992428066633,68,94,-26,-0.013124684502776375,639,1130,0.7395080014281347,0.6984151208935072,0.041092880534627466,555,964,0.31702540316964156,0.3346247742759571,-0.017599371106315556
hard,rumodernbert,attribute_agreement,mostly_exact,709,0.19322990126939352,18,0.3748409965849156,0.3457381259498172,-0.02910287063509842,0.35801944357770177,0.34600814651831074,-0.012011297059391024,0.2566995768688293,0.27221438645980256,17,28,-11,-0.015514809590973202,232,392,0.649956444590043,0.6312203389019613,0.018736105688081643,198,331,0.28228384528502204,0.2985229992812791,-0.016239153996257083
hard,rumodernbert,attribute_agreement,no_common_keys,1456,0.33104395604395603,17,0.40060828717214236,0.3526333025733144,-0.047974984598827985,0.447167360008201,0.39249408054751117,-0.05467327946068984,0.37637362637362637,0.4024725274725275,67,105,-38,-0.0260989010989011,512,873,0.8703294268943773,0.853030683638136,0.01729874325624149,466,788,0.38803905390659066,0.41751127754776884,-0.02947222364117816
hard,rumodernbert,attribute_count,1-4,313,0.2971246006389776,12,0.5704722035396544,0.5515760711225587,-0.018896132417095757,0.42101039860639317,0.41884410013300877,-0.002166298473384398,0.35782747603833864,0.3865814696485623,11,20,-9,-0.02875399361022364,95,199,0.8050146876832629,0.760406880078762,0.04460780760450094,88,178,0.36515782006157815,0.38731712332001317,-0.022159303258435008
hard,rumodernbert,attribute_count,10-19,2736,0.27485380116959063,18,0.3854660367471636,0.3588815667299457,-0.02658447001721792,0.44608419701967483,0.40857155798409805,-0.03751263903557678,0.28983918128654973,0.3077485380116959,88,137,-49,-0.017909356725146198,872,1609,0.7130313947389454,0.6903702317059953,0.022661163032949936,758,1382,0.31218768540811814,0.3338201830732016,-0.021632497665083513
hard,rumodernbert,attribute_count,20-39,1361,0.1520940484937546,16,0.4456078758996707,0.4141380723264919,-0.0314698035731788,0.3428411413016881,0.3002076756194984,-0.042633465682189675,0.19691403379867745,0.21748714180749448,38,66,-28,-0.020573108008817047,372,657,0.5002176090720706,0.4871181703640503,0.013099438708020243,330,538,0.22502530995547315,0.24140424482989886,-0.016378934874425703
hard,rumodernbert,attribute_count,40+,60,0.15,4,0.4079042597187758,0.4013568725325018,-0.006547387186274012,0.15443821025717577,0.1385450487055389,-0.015893161551636864,0.43333333333333335,0.36666666666666664,7,3,4,0.06666666666666667,24,33,0.8657885212005777,0.7723462342135468,0.09344228698703107,22,32,0.4122121869489395,0.41128116140607746,0.0009310255428620924
hard,rumodernbert,attribute_count,5-9,1344,0.3125,17,0.45842431772269787,0.4386948689493253,-0.01972944877337257,0.4539778852291002,0.42839788634405873,-0.025579998885041477,0.33705357142857145,0.35788690476190477,52,80,-28,-0.020833333333333332,485,757,0.8193016575613405,0.7827611714654988,0.03654048609584169,433,678,0.35564533799644477,0.37875522509299725,-0.023109887096552484
hard,rumodernbert,missingness,extreme,2881,0.209996528982992,18,0.3687521646162546,0.34132876481371427,-0.027423399802540327,0.37717873529873636,0.34057523623057295,-0.0366034990681634,0.2547726483859771,0.2755987504338771,91,151,-60,-0.020826102047900034,864,1545,0.6346336479533949,0.6106491726463578,0.023984475307037175,757,1290,0.27785962995562785,0.2960677309496266,-0.018208100993998697
hard,rumodernbert,missingness,high,653,0.27565084226646247,15,0.49868918611606045,0.47142739739493583,-0.027261788721124613,0.4302682562605987,0.40398490720955005,-0.026283349051048677,0.31852986217457885,0.3430321592649311,16,32,-16,-0.02450229709035222,212,390,0.7605333200364485,0.7214748827578905,0.039058437278557984,192,351,0.3349427505138517,0.35523950050557873,-0.020296749991727037
hard,rumodernbert,missingness,medium,123,0.3089430894308943,9,0.6186837258611445,0.6400240400012938,0.021340314140149252,0.4291273236340051,0.44045111030944284,0.011323786675437764,0.34146341463414637,0.34959349593495936,6,7,-1,-0.008130081300813009,42,71,0.879027419472942,0.7963859704521186,0.08264144902082361,36,64,0.35945232747296796,0.38019256667817025,-0.020740239205202314
hard,rumodernbert,missingness,very_high,2148,0.3049348230912477,18,0.40717938473842574,0.3924462648880811,-0.014733119850344645,0.4764310236638345,0.4432048919256436,-0.03322613173819089,0.3091247672253259,0.3235567970204842,83,114,-31,-0.014432029795158287,728,1242,0.7435624866506415,0.7228790845656671,0.020683402084974534,645,1098,0.33069957260118876,0.35430681134205144,-0.023607238740862676
