split,route_expert,oracle_policy,score_mode,route_budget,pairs,routed_pairs,route_coverage,positive_benefit_pairs,baseline_macro_ap,macro_ap,macro_ap_gain,gain_per_route_coverage,baseline_overall_ap,overall_ap,ap_category_count,routed_minilm,routed_rumodernbert,selection_uses_label
ood,best_expert,category_balanced_directional,blend_specialist_75,0.15,41171,6175,0.14998421218819072,21663,0.6412704537924441,0.7633109171640498,0.12204046337160568,0.8136887315744741,0.7448364257608138,0.817355320742615,2,3260,2915,True
ood,best_expert,category_balanced_directional,blend_specialist_75,0.2,41171,8233,0.19997085327050593,21663,0.6412704537924441,0.7722136420602581,0.13094318826781404,0.6548113693883362,0.7448364257608138,0.8258204775134127,2,4432,3801,True
ood,best_expert,category_balanced_directional,blend_specialist_75,0.3,41171,12351,0.2999927133176265,21663,0.6412704537924441,0.7805268707145344,0.13925641692209034,0.46419933131725216,0.7448364257608138,0.8348756555223542,2,7105,5246,True
ood,best_expert,category_balanced_directional,blend_specialist_75,0.4,41171,16467,0.3999659954822569,21663,0.6412704537924441,0.7829183063413301,0.141647852548886,0.35414973809984734,0.7448364257608138,0.8378194387619617,2,10322,6145,True
ood,minilm,global_directional,mean_normalized_rank,0.05,41171,2058,0.04998664108231522,20273,0.6412704537924441,0.6494768654432201,0.008206411650776069,0.1641720962459191,0.7448364257608138,0.7520550330542151,2,2058,0,True
ood,minilm,global_directional,mean_normalized_rank,0.1,41171,4117,0.0999975711058755,20273,0.6412704537924441,0.6562172464142961,0.014946792621852056,0.14947155672437965,0.7448364257608138,0.7572251050049282,2,4117,0,True
ood,minilm,global_directional,mean_normalized_rank,0.15,41171,6175,0.14998421218819072,20273,0.6412704537924441,0.6635995090767239,0.022329055284279864,0.14887603807434596,0.7448364257608138,0.7624784476774825,2,6175,0,True
ood,minilm,global_directional,mean_normalized_rank,0.2,41171,8234,0.199995142211751,20273,0.6412704537924441,0.6706422932903753,0.029371839497931207,0.14686276463071724,0.7448364257608138,0.7671451906105431,2,8234,0,True
ood,minilm,global_directional,mean_normalized_rank,0.3,41171,12351,0.2999927133176265,20273,0.6412704537924441,0.6885972760725432,0.0473268222800991,0.1577599060880868,0.7448364257608138,0.7770897703200631,2,12351,0,True
ood,minilm,global_directional,mean_normalized_rank,0.4,41171,16468,0.399990284423502,20273,0.6412704537924441,0.7029741337199008,0.061703679927456734,0.15426294670229057,0.7448364257608138,0.7849875747013131,2,16468,0,True
ood,minilm,category_balanced_directional,mean_normalized_rank,0.05,41171,2057,0.04996235214107017,20273,0.6412704537924441,0.6495479833250337,0.008277529532589645,0.16567533708616833,0.7448364257608138,0.7520375262671957,2,2057,0,True
ood,minilm,category_balanced_directional,mean_normalized_rank,0.1,41171,4116,0.09997328216463044,20273,0.6412704537924441,0.6569506926970512,0.015680238904607124,0.15684429444644798,0.7448364257608138,0.7572358659271842,2,4116,0,True
ood,minilm,category_balanced_directional,mean_normalized_rank,0.15,41171,6175,0.14998421218819072,20273,0.6412704537924441,0.6644403245833963,0.02316987079095223,0.15448206483146465,0.7448364257608138,0.76249180777685,2,6175,0,True
ood,minilm,category_balanced_directional,mean_normalized_rank,0.2,41171,8233,0.19997085327050593,20273,0.6412704537924441,0.6718075963662085,0.030537142573764386,0.15270796755793192,0.7448364257608138,0.7670716240708583,2,8233,0,True
ood,minilm,category_balanced_directional,mean_normalized_rank,0.3,41171,12351,0.2999927133176265,20273,0.6412704537924441,0.6899528133846536,0.04868235959220957,0.16227847354634117,0.7448364257608138,0.7765215086020931,2,12351,0,True
ood,minilm,category_balanced_directional,mean_normalized_rank,0.4,41171,16467,0.3999659954822569,20273,0.6412704537924441,0.7036589614398607,0.06238850764741666,0.15598452956529976,0.7448364257608138,0.7841336650135069,2,16467,0,True
ood,rumodernbert,global_directional,mean_normalized_rank,0.05,41171,2058,0.04998664108231522,20079,0.6412704537924441,0.648583807623782,0.00731335383133791,0.14630616646745048,0.7448364257608138,0.7520485845172543,2,0,2058,True
ood,rumodernbert,global_directional,mean_normalized_rank,0.1,41171,4117,0.0999975711058755,20079,0.6412704537924441,0.6554559994400573,0.014185545647613207,0.14185890207866975,0.7448364257608138,0.7581591839562954,2,0,4117,True
ood,rumodernbert,global_directional,mean_normalized_rank,0.15,41171,6175,0.14998421218819072,20079,0.6412704537924441,0.6630645786306233,0.02179412483817922,0.14530945971055492,0.7448364257608138,0.76352255613662,2,0,6175,True
ood,rumodernbert,global_directional,mean_normalized_rank,0.2,41171,8234,0.199995142211751,20079,0.6412704537924441,0.6709107400807109,0.02964028628826687,0.14820503118462902,0.7448364257608138,0.7686327050576632,2,0,8234,True
ood,rumodernbert,global_directional,mean_normalized_rank,0.3,41171,12351,0.2999927133176265,20079,0.6412704537924441,0.6887866913731217,0.04751623758067758,0.1583913057593779,0.7448364257608138,0.778824936717353,2,0,12351,True
ood,rumodernbert,global_directional,mean_normalized_rank,0.4,41171,16468,0.399990284423502,20079,0.6412704537924441,0.7033329397030945,0.062062485910650445,0.15515998344834767,0.7448364257608138,0.7866730434371484,2,0,16468,True
ood,rumodernbert,category_balanced_directional,mean_normalized_rank,0.05,41171,2057,0.04996235214107017,20079,0.6412704537924441,0.648778057262866,0.0075076034704218975,0.15026521267901796,0.7448364257608138,0.7519491361019022,2,0,2057,True
ood,rumodernbert,category_balanced_directional,mean_normalized_rank,0.1,41171,4116,0.09997328216463044,20079,0.6412704537924441,0.6563124373200786,0.015041983527634528,0.15046003494077773,0.7448364257608138,0.7581864887415006,2,0,4116,True
ood,rumodernbert,category_balanced_directional,mean_normalized_rank,0.15,41171,6175,0.14998421218819072,20079,0.6412704537924441,0.663858393927044,0.02258794013459997,0.15060211875005916,0.7448364257608138,0.7635372350512846,2,0,6175,True
ood,rumodernbert,category_balanced_directional,mean_normalized_rank,0.2,41171,8233,0.19997085327050593,20079,0.6412704537924441,0.6716959806923473,0.030425526899903188,0.15214980784597526,0.7448364257608138,0.7685585239143347,2,0,8233,True
ood,rumodernbert,category_balanced_directional,mean_normalized_rank,0.3,41171,12351,0.2999927133176265,20079,0.6412704537924441,0.689256107594,0.04798565380155595,0.1599560645019723,0.7448364257608138,0.7788121809168954,2,0,12351,True
ood,rumodernbert,category_balanced_directional,mean_normalized_rank,0.4,41171,16467,0.3999659954822569,20079,0.6412704537924441,0.7036753756632006,0.062404921870756525,0.15602556861243194,0.7448364257608138,0.7864096941180596,2,0,16467,True
ood,best_expert,global_directional,mean_normalized_rank,0.05,41171,2058,0.04998664108231522,28146,0.6412704537924441,0.6501603388038164,0.008889885011372334,0.17784521661963573,0.7448364257608138,0.7529817946378247,2,1019,1039,True
ood,best_expert,global_directional,mean_normalized_rank,0.1,41171,4117,0.0999975711058755,28146,0.6412704537924441,0.6571478755526273,0.015877421760183252,0.15877807415314663,0.7448364257608138,0.7592335441848957,2,2035,2082,True
ood,best_expert,global_directional,mean_normalized_rank,0.15,41171,6175,0.14998421218819072,28146,0.6412704537924441,0.664722705327221,0.023452251534776924,0.15636480128555477,0.7448364257608138,0.7652509183449184,2,3084,3091,True
ood,best_expert,global_directional,mean_normalized_rank,0.2,41171,8234,0.199995142211751,28146,0.6412704537924441,0.6719961830953262,0.030725729302882088,0.15363237808221503,0.7448364257608138,0.7706012585960382,2,4147,4087,True
ood,best_expert,global_directional,mean_normalized_rank,0.3,41171,12351,0.2999927133176265,28146,0.6412704537924441,0.6889043781422134,0.04763392434976932,0.1587836045182052,0.7448364257608138,0.7814531334956888,2,6267,6084,True
ood,best_expert,global_directional,mean_normalized_rank,0.4,41171,16468,0.399990284423502,28146,0.6412704537924441,0.7092951834863821,0.06802472969393802,0.1700659549568328,0.7448364257608138,0.7922723639113558,2,8367,8101,True
ood,best_expert,category_balanced_directional,mean_normalized_rank,0.05,41171,2057,0.04996235214107017,28146,0.6412704537924441,0.6501681851512928,0.008897731358848748,0.17808872035739515,0.7448364257608138,0.7529915005578158,2,1019,1038,True
ood,best_expert,category_balanced_directional,mean_normalized_rank,0.1,41171,4116,0.09997328216463044,28146,0.6412704537924441,0.6573060593976405,0.016035605605196457,0.16039891116898525,0.7448364257608138,0.7590765278550881,2,2051,2065,True
ood,best_expert,category_balanced_directional,mean_normalized_rank,0.15,41171,6175,0.14998421218819072,28146,0.6412704537924441,0.6652380244279488,0.023967570635504698,0.15980062358451239,0.7448364257608138,0.7651879631024257,2,3078,3097,True
ood,best_expert,category_balanced_directional,mean_normalized_rank,0.2,41171,8233,0.19997085327050593,28146,0.6412704537924441,0.6730982692645929,0.03182781547214886,0.1591622726592786,0.7448364257608138,0.7705742288526498,2,4144,4089,True
ood,best_expert,category_balanced_directional,mean_normalized_rank,0.3,41171,12351,0.2999927133176265,28146,0.6412704537924441,0.6901142821001828,0.0488438283077387,0.16281671567143632,0.7448364257608138,0.7813072384034785,2,6269,6082,True
ood,best_expert,category_balanced_directional,mean_normalized_rank,0.4,41171,16467,0.3999659954822569,28146,0.6412704537924441,0.7096923343015187,0.0684218805090746,0.17106924409055144,0.7448364257608138,0.7921284287925707,2,8365,8102,True
